year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2023,1,NK,Spirit Airlines,CLE,"Cleveland, OH: Cleveland-Hopkins International",245.00,73.00,22.32,1.94,18.61,3.18,26.95,8.00,0.00,5137.00,1521.00,125.00,872.00,114.00,2505.00
2023,1,NK,Spirit Airlines,CLT,"Charlotte, NC: Charlotte Douglas International",235.00,81.00,29.32,0.00,25.42,1.19,25.07,5.00,0.00,6284.00,2511.00,0.00,1783.00,36.00,1954.00
2023,1,NK,Spirit Airlines,CMH,"Columbus, OH: John Glenn Columbus International",166.00,41.00,18.54,0.00,14.17,0.93,7.36,3.00,0.00,2341.00,841.00,0.00,972.00,27.00,501.00
2023,1,NK,Spirit Airlines,CRW,"Charleston/Dunbar, WV: West Virginia International Yeager",14.00,5.00,3.71,0.00,0.58,0.00,0.71,1.00,0.00,300.00,178.00,0.00,12.00,0.00,110.00
2023,1,NK,Spirit Airlines,DEN,"Denver, CO: Denver International",223.00,46.00,12.99,0.10,25.95,2.28,4.68,6.00,1.00,3086.00,848.00,13.00,1236.00,61.00,928.00
2023,1,NK,Spirit Airlines,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",762.00,224.00,83.56,2.19,80.44,4.31,53.49,29.00,0.00,14345.00,5403.00,105.00,5165.00,170.00,3502.00
2023,1,NK,Spirit Airlines,DTW,"Detroit, MI: Detroit Metro Wayne County",931.00,243.00,77.09,4.64,88.35,3.69,69.23,15.00,0.00,17948.00,4898.00,202.00,5538.00,134.00,7176.00
2023,1,NK,Spirit Airlines,EWR,"Newark, NJ: Newark Liberty International",693.00,223.00,57.40,4.06,123.17,5.94,32.44,13.00,1.00,14272.00,3714.00,284.00,7586.00,145.00,2543.00
2023,1,NK,Spirit Airlines,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1745.00,500.00,136.21,7.83,210.57,5.65,139.74,39.00,1.00,42454.00,12785.00,559.00,17295.00,247.00,11568.00
2023,1,NK,Spirit Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",731.00,223.00,65.54,2.59,107.98,0.73,46.16,7.00,0.00,17974.00,5193.00,375.00,8047.00,41.00,4318.00
2023,1,NK,Spirit Airlines,IND,"Indianapolis, IN: Indianapolis International",217.00,58.00,21.75,0.00,21.92,0.47,13.86,10.00,0.00,3164.00,1344.00,0.00,1201.00,18.00,601.00
2023,1,NK,Spirit Airlines,LAS,"Las Vegas, NV: Harry Reid International",2523.00,608.00,148.63,18.07,297.69,3.84,139.77,81.00,5.00,43568.00,11732.00,1848.00,19217.00,127.00,10644.00
2023,1,NK,Spirit Airlines,LAX,"Los Angeles, CA: Los Angeles International",1035.00,282.00,104.77,3.56,125.97,1.58,46.12,15.00,0.00,20003.00,8789.00,216.00,7237.00,95.00,3666.00
2023,1,NK,Spirit Airlines,LBE,"Latrobe, PA: Arnold Palmer Regional",31.00,11.00,5.75,0.00,2.31,0.00,2.94,1.00,0.00,428.00,196.00,0.00,101.00,0.00,131.00
2023,1,NK,Spirit Airlines,LGA,"New York, NY: LaGuardia",484.00,137.00,44.85,1.00,71.13,6.29,13.74,10.00,0.00,9465.00,3577.00,85.00,4265.00,205.00,1333.00
2023,1,NK,Spirit Airlines,MCI,"Kansas City, MO: Kansas City International",123.00,34.00,14.74,0.13,6.69,0.47,11.98,2.00,0.00,2361.00,1172.00,27.00,415.00,8.00,739.00
2023,1,NK,Spirit Airlines,MCO,"Orlando, FL: Orlando International",2496.00,792.00,165.93,17.87,374.34,1.98,231.87,46.00,0.00,57104.00,13034.00,2856.00,24085.00,127.00,17002.00
2023,1,NK,Spirit Airlines,MEM,"Memphis, TN: Memphis International",62.00,11.00,5.51,0.00,2.01,1.54,1.94,1.00,0.00,483.00,177.00,0.00,96.00,27.00,183.00
2023,1,NK,Spirit Airlines,MHT,"Manchester, NH: Manchester Boston Regional",52.00,12.00,7.33,0.00,3.20,0.00,1.47,1.00,0.00,579.00,369.00,0.00,96.00,0.00,114.00
2023,1,NK,Spirit Airlines,MIA,"Miami, FL: Miami International",679.00,177.00,48.68,5.17,63.85,2.77,56.53,24.00,0.00,15141.00,4834.00,354.00,5255.00,164.00,4534.00
2023,1,NK,Spirit Airlines,MKE,"Milwaukee, WI: General Mitchell International",82.00,24.00,7.49,0.00,9.32,0.00,7.19,3.00,0.00,1681.00,456.00,0.00,397.00,0.00,828.00
2023,1,NK,Spirit Airlines,MSP,"Minneapolis, MN: Minneapolis-St Paul International",195.00,49.00,16.76,0.00,17.25,0.00,14.99,6.00,0.00,3218.00,860.00,0.00,1324.00,0.00,1034.00
2023,1,NK,Spirit Airlines,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",321.00,84.00,30.80,3.52,27.65,0.89,21.14,12.00,0.00,6988.00,2167.00,470.00,1842.00,17.00,2492.00
2023,1,NK,Spirit Airlines,MYR,"Myrtle Beach, SC: Myrtle Beach International",124.00,35.00,4.90,0.00,17.34,0.00,12.75,1.00,0.00,2539.00,364.00,0.00,1048.00,0.00,1127.00
2023,1,NK,Spirit Airlines,OAK,"Oakland, CA: Metro Oakland International",200.00,53.00,11.94,1.05,23.38,0.50,16.13,6.00,0.00,3163.00,868.00,44.00,897.00,19.00,1335.00
2023,1,NK,Spirit Airlines,ORD,"Chicago, IL: Chicago O'Hare International",727.00,235.00,85.67,1.12,105.66,4.76,37.79,13.00,1.00,15909.00,5882.00,69.00,6133.00,199.00,3626.00
2023,1,NK,Spirit Airlines,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",31.00,2.00,0.00,0.00,1.08,0.00,0.92,1.00,0.00,96.00,0.00,0.00,23.00,0.00,73.00
2023,1,NK,Spirit Airlines,PDX,"Portland, OR: Portland International",151.00,28.00,13.73,1.00,10.00,0.00,3.26,6.00,0.00,1165.00,727.00,21.00,293.00,0.00,124.00
2023,1,NK,Spirit Airlines,PHL,"Philadelphia, PA: Philadelphia International",494.00,165.00,56.77,2.57,63.01,5.28,37.38,10.00,0.00,10981.00,3671.00,482.00,3556.00,241.00,3031.00
2023,1,NK,Spirit Airlines,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",214.00,60.00,17.03,1.12,30.03,1.57,10.26,4.00,0.00,3698.00,1300.00,42.00,1683.00,66.00,607.00
2023,1,NK,Spirit Airlines,PIT,"Pittsburgh, PA: Pittsburgh International",262.00,65.00,33.04,0.00,17.47,0.00,14.49,2.00,0.00,4572.00,1988.00,0.00,1592.00,0.00,992.00
2023,1,NK,Spirit Airlines,PNS,"Pensacola, FL: Pensacola International",61.00,21.00,7.55,0.00,9.37,0.00,4.08,4.00,0.00,1418.00,472.00,0.00,666.00,0.00,280.00
2023,1,NK,Spirit Airlines,PSE,"Ponce, PR: Mercedita",31.00,8.00,5.27,0.00,2.54,0.00,0.19,0.00,0.00,351.00,163.00,0.00,174.00,0.00,14.00
2023,1,NK,Spirit Airlines,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",58.00,17.00,6.89,0.00,5.04,0.00,5.07,0.00,0.00,1094.00,427.00,0.00,288.00,0.00,379.00
2023,1,NK,Spirit Airlines,RIC,"Richmond, VA: Richmond International",62.00,21.00,5.06,0.00,13.50,0.00,2.44,2.00,0.00,980.00,198.00,0.00,667.00,0.00,115.00
2023,1,NK,Spirit Airlines,RNO,"Reno, NV: Reno/Tahoe International",61.00,9.00,1.37,1.86,4.32,0.00,1.44,2.00,0.00,909.00,150.00,390.00,291.00,0.00,78.00
2023,1,NK,Spirit Airlines,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",22.00,2.00,1.00,0.00,0.53,0.47,0.00,1.00,0.00,94.00,75.00,0.00,10.00,9.00,0.00
2023,1,NK,Spirit Airlines,RSW,"Fort Myers, FL: Southwest Florida International",276.00,55.00,15.61,0.56,31.58,0.15,7.09,9.00,0.00,3385.00,1144.00,29.00,1741.00,4.00,467.00
2023,1,NK,Spirit Airlines,SAN,"San Diego, CA: San Diego International",169.00,57.00,12.27,0.20,31.29,0.14,13.10,3.00,0.00,3166.00,568.00,38.00,1648.00,20.00,892.00
2023,1,NK,Spirit Airlines,SAT,"San Antonio, TX: San Antonio International",52.00,9.00,4.78,0.00,3.63,0.00,0.59,1.00,0.00,467.00,179.00,0.00,272.00,0.00,16.00
2023,1,NK,Spirit Airlines,SDF,"Louisville, KY: Louisville Muhammad Ali International",72.00,23.00,6.79,0.00,8.65,0.00,7.56,2.00,0.00,1527.00,544.00,0.00,609.00,0.00,374.00
2023,1,NK,Spirit Airlines,SEA,"Seattle, WA: Seattle/Tacoma International",93.00,20.00,6.26,0.17,8.80,0.63,4.14,5.00,0.00,1089.00,400.00,22.00,471.00,44.00,152.00
2023,1,NK,Spirit Airlines,SJU,"San Juan, PR: Luis Munoz Marin International",536.00,169.00,72.65,2.00,52.38,4.32,37.64,1.00,1.00,10442.00,3788.00,62.00,3711.00,145.00,2736.00
2023,1,NK,Spirit Airlines,SLC,"Salt Lake City, UT: Salt Lake City International",106.00,50.00,14.12,0.00,22.26,0.00,13.62,2.00,0.00,2328.00,729.00,0.00,811.00,0.00,788.00
2023,1,NK,Spirit Airlines,SMF,"Sacramento, CA: Sacramento International",123.00,34.00,12.57,0.27,18.95,0.00,2.22,3.00,0.00,1941.00,548.00,9.00,1321.00,0.00,63.00
2023,1,NK,Spirit Airlines,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",124.00,37.00,8.50,0.00,19.51,0.00,8.99,5.00,0.00,1589.00,477.00,0.00,587.00,0.00,525.00
2023,1,NK,Spirit Airlines,STL,"St. Louis, MO: St Louis Lambert International",49.00,15.00,5.80,0.00,6.29,0.00,2.91,1.00,0.00,591.00,262.00,0.00,232.00,0.00,97.00
2023,1,NK,Spirit Airlines,STT,"Charlotte Amalie, VI: Cyril E King",62.00,23.00,10.34,0.43,7.38,0.00,4.85,0.00,0.00,1063.00,468.00,10.00,390.00,0.00,195.00
2023,1,NK,Spirit Airlines,STX,"Christiansted, VI: Henry E. Rohlsen",24.00,6.00,1.90,0.00,2.54,0.00,1.55,1.00,0.00,491.00,119.00,0.00,195.00,0.00,177.00
2023,1,NK,Spirit Airlines,TPA,"Tampa, FL: Tampa International",558.00,137.00,39.80,1.20,55.86,0.11,40.03,14.00,0.00,10840.00,3125.00,90.00,4644.00,6.00,2975.00
2023,1,OH,PSA Airlines Inc.,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",85.00,12.00,4.26,1.06,3.13,0.00,3.55,1.00,0.00,912.00,427.00,69.00,97.00,0.00,319.00
2023,1,OH,PSA Airlines Inc.,AGS,"Augusta, GA: Augusta Regional at Bush Field",155.00,27.00,3.90,1.35,11.61,0.00,10.13,2.00,0.00,1175.00,130.00,33.00,303.00,0.00,709.00
2023,1,OH,PSA Airlines Inc.,ALB,"Albany, NY: Albany International",128.00,21.00,5.44,0.00,6.06,0.00,9.49,3.00,0.00,876.00,283.00,0.00,197.00,0.00,396.00
2023,1,OH,PSA Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",53.00,7.00,0.19,0.00,3.55,0.00,3.26,0.00,1.00,298.00,6.00,0.00,133.00,0.00,159.00
2023,1,OH,PSA Airlines Inc.,AVL,"Asheville, NC: Asheville Regional",122.00,17.00,4.17,1.38,6.63,0.00,4.81,1.00,0.00,953.00,221.00,101.00,208.00,0.00,423.00
2023,1,OH,PSA Airlines Inc.,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",26.00,7.00,2.12,0.00,3.68,0.00,1.20,0.00,0.00,274.00,77.00,0.00,143.00,0.00,54.00
2023,1,OH,PSA Airlines Inc.,BDL,"Hartford, CT: Bradley International",215.00,31.00,10.20,0.21,10.64,0.52,9.43,4.00,0.00,1806.00,627.00,8.00,395.00,34.00,742.00
2023,1,OH,PSA Airlines Inc.,BGR,"Bangor, ME: Bangor International",80.00,10.00,3.67,0.00,1.32,0.00,5.01,9.00,0.00,419.00,112.00,0.00,42.00,0.00,265.00
2023,1,OH,PSA Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",218.00,39.00,11.26,2.58,11.62,0.19,13.35,3.00,0.00,2369.00,536.00,231.00,481.00,14.00,1107.00
2023,1,OH,PSA Airlines Inc.,BNA,"Nashville, TN: Nashville International",243.00,29.00,7.42,0.47,12.05,0.00,9.06,2.00,0.00,1829.00,416.00,101.00,710.00,0.00,602.00
2023,1,OH,PSA Airlines Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",62.00,14.00,3.17,0.02,7.24,0.00,3.57,1.00,1.00,606.00,162.00,2.00,162.00,0.00,280.00
2023,1,OH,PSA Airlines Inc.,BTV,"Burlington, VT: Burlington International",138.00,20.00,5.30,0.12,9.59,0.00,5.00,3.00,0.00,924.00,237.00,17.00,291.00,0.00,379.00
2023,1,OH,PSA Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",111.00,16.00,4.28,0.00,3.03,1.00,7.69,0.00,0.00,949.00,310.00,0.00,73.00,17.00,549.00
2023,1,OH,PSA Airlines Inc.,CAE,"Columbia, SC: Columbia Metropolitan",221.00,28.00,9.56,1.00,3.85,0.00,13.59,2.00,1.00,1562.00,405.00,51.00,136.00,0.00,970.00
2023,1,OH,PSA Airlines Inc.,CAK,"Akron, OH: Akron-Canton Regional",117.00,27.00,9.18,1.75,7.30,0.00,8.78,3.00,0.00,900.00,311.00,64.00,195.00,0.00,330.00
2023,1,OH,PSA Airlines Inc.,CHA,"Chattanooga, TN: Lovell Field",92.00,17.00,2.99,0.84,6.47,0.00,6.69,0.00,0.00,770.00,122.00,73.00,237.00,0.00,338.00
2023,1,OH,PSA Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",38.00,2.00,1.37,0.00,0.63,0.00,0.00,0.00,0.00,101.00,64.00,0.00,37.00,0.00,0.00
2023,1,OH,PSA Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",145.00,12.00,1.89,0.00,3.34,0.00,6.76,2.00,0.00,597.00,142.00,0.00,100.00,0.00,355.00
2023,1,OH,PSA Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",3759.00,560.00,101.23,38.26,207.94,1.47,211.09,43.00,11.00,45935.00,10979.00,6332.00,11575.00,62.00,16987.00
2023,1,OH,PSA Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",140.00,17.00,8.27,0.97,4.74,0.00,3.02,2.00,0.00,654.00,234.00,84.00,246.00,0.00,90.00
2023,1,OH,PSA Airlines Inc.,CRW,"Charleston/Dunbar, WV: West Virginia International Yeager",121.00,15.00,4.51,0.88,3.65,0.00,5.97,1.00,0.00,884.00,282.00,36.00,101.00,0.00,465.00
2023,1,OH,PSA Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",201.00,32.00,8.03,0.43,11.83,0.00,11.71,5.00,0.00,2658.00,980.00,28.00,497.00,0.00,1153.00
2023,1,OH,PSA Airlines Inc.,DAB,"Daytona Beach, FL: Daytona Beach International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,1,OH,PSA Airlines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",254.00,34.00,10.89,1.01,10.51,0.00,11.59,0.00,0.00,3541.00,1618.00,66.00,584.00,0.00,1273.00
2023,1,OH,PSA Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",2709.00,416.00,67.54,10.15,167.96,0.00,170.35,62.00,8.00,35148.00,8339.00,1337.00,9690.00,0.00,15782.00
2023,1,OH,PSA Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",6.00,1.00,0.42,0.00,0.00,0.00,0.58,0.00,0.00,137.00,58.00,0.00,0.00,0.00,79.00
2023,1,OH,PSA Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",3.00,1.00,0.38,0.00,0.00,0.00,0.62,0.00,0.00,103.00,39.00,0.00,0.00,0.00,64.00
2023,1,OH,PSA Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",143.00,11.00,5.33,0.19,3.38,0.00,2.10,6.00,0.00,446.00,189.00,13.00,147.00,0.00,97.00
2023,1,OH,PSA Airlines Inc.,ECP,"Panama City, FL: Northwest Florida Beaches International",62.00,9.00,2.45,0.03,3.70,0.00,2.83,1.00,0.00,652.00,148.00,1.00,215.00,0.00,288.00
2023,1,OH,PSA Airlines Inc.,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",12.00,2.00,1.37,0.00,0.02,0.00,0.61,0.00,0.00,229.00,98.00,0.00,5.00,0.00,126.00
2023,1,OH,PSA Airlines Inc.,GNV,"Gainesville, FL: Gainesville Regional",52.00,6.00,2.00,0.00,3.19,0.00,0.81,0.00,0.00,244.00,33.00,0.00,123.00,0.00,88.00
2023,1,OH,PSA Airlines Inc.,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",62.00,12.00,4.15,0.70,3.26,0.00,3.89,1.00,0.00,570.00,228.00,18.00,98.00,0.00,226.00
2023,1,OH,PSA Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",46.00,5.00,2.01,0.00,0.26,0.00,2.73,0.00,0.00,316.00,88.00,0.00,37.00,0.00,191.00
2023,1,OH,PSA Airlines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",145.00,19.00,1.22,1.65,7.69,0.00,8.44,2.00,0.00,899.00,36.00,77.00,245.00,0.00,541.00
2023,1,OH,PSA Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",202.00,22.00,3.51,2.24,6.83,0.00,9.43,1.00,0.00,818.00,80.00,147.00,199.00,0.00,392.00
2023,1,OH,PSA Airlines Inc.,HPN,"White Plains, NY: Westchester County",222.00,35.00,9.52,0.13,12.45,0.32,12.60,2.00,2.00,1660.00,460.00,9.00,354.00,6.00,831.00
2023,1,OH,PSA Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",236.00,40.00,9.12,0.33,14.01,1.00,15.53,1.00,1.00,2124.00,337.00,6.00,513.00,15.00,1253.00
2023,1,OH,PSA Airlines Inc.,HTS,"Ashland, WV: Tri-State/Milton J. Ferguson Field",9.00,2.00,1.00,0.79,0.21,0.00,0.00,0.00,0.00,130.00,15.00,91.00,24.00,0.00,0.00
2023,1,OH,PSA Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",36.00,6.00,1.93,0.00,1.08,0.00,2.98,0.00,0.00,438.00,96.00,0.00,106.00,0.00,236.00
2023,1,OH,PSA Airlines Inc.,ILM,"Wilmington, NC: Wilmington International",80.00,4.00,2.88,0.00,0.31,0.00,0.81,3.00,1.00,214.00,130.00,0.00,9.00,0.00,75.00
2023,1,OH,PSA Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",137.00,14.00,1.93,0.79,4.57,0.00,6.71,5.00,0.00,843.00,98.00,37.00,116.00,0.00,592.00
2023,1,OH,PSA Airlines Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",114.00,23.00,3.59,0.17,12.83,0.00,6.41,3.00,0.00,1036.00,105.00,18.00,454.00,0.00,459.00
2023,1,OH,PSA Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",91.00,12.00,5.95,1.00,2.01,1.11,1.93,1.00,0.00,927.00,516.00,141.00,100.00,23.00,147.00
2023,1,OH,PSA Airlines Inc.,LAN,"Lansing, MI: Capital Region International",27.00,2.00,1.30,0.00,0.00,0.00,0.70,0.00,1.00,131.00,61.00,0.00,0.00,0.00,70.00
2023,1,OH,PSA Airlines Inc.,LEX,"Lexington, KY: Blue Grass",141.00,23.00,3.50,2.29,11.78,0.00,5.43,2.00,0.00,950.00,169.00,113.00,405.00,0.00,263.00
2023,1,OH,PSA Airlines Inc.,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",31.00,4.00,0.53,0.00,2.17,0.17,1.13,1.00,0.00,277.00,94.00,0.00,100.00,5.00,78.00
2023,1,OH,PSA Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",25.00,4.00,1.44,0.00,2.02,0.00,0.54,0.00,0.00,100.00,39.00,0.00,39.00,0.00,22.00
2023,1,OH,PSA Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",56.00,9.00,2.22,0.00,4.07,0.00,2.71,0.00,0.00,407.00,58.00,0.00,143.00,0.00,206.00
2023,1,OH,PSA Airlines Inc.,MDT,"Harrisburg, PA: Harrisburg International",62.00,8.00,0.75,0.00,2.52,0.00,4.73,0.00,0.00,471.00,18.00,0.00,131.00,0.00,322.00
2023,1,OH,PSA Airlines Inc.,MEM,"Memphis, TN: Memphis International",78.00,15.00,3.22,0.77,6.78,0.00,4.22,3.00,0.00,629.00,103.00,41.00,246.00,0.00,239.00
2023,1,OH,PSA Airlines Inc.,MGM,"Montgomery, AL: Montgomery Regional",24.00,3.00,2.03,0.00,0.97,0.00,0.00,1.00,0.00,108.00,80.00,0.00,28.00,0.00,0.00
2023,1,OH,PSA Airlines Inc.,MHT,"Manchester, NH: Manchester Boston Regional",153.00,30.00,7.14,1.86,6.13,0.00,14.87,6.00,0.00,1807.00,442.00,75.00,289.00,0.00,1001.00
2023,1,OH,PSA Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",47.00,4.00,2.09,0.00,1.00,0.00,0.91,1.00,0.00,389.00,105.00,0.00,15.00,0.00,269.00
2023,1,OH,PSA Airlines Inc.,MLB,"Melbourne, FL: Melbourne Orlando International",93.00,11.00,2.09,1.77,4.13,0.00,3.01,3.00,0.00,937.00,191.00,103.00,292.00,0.00,351.00
2023,1,OH,PSA Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",29.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,1,OH,PSA Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",55.00,2.00,0.29,0.00,0.05,0.00,1.66,3.00,0.00,240.00,16.00,0.00,10.00,0.00,214.00
2023,1,OH,PSA Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",46.00,5.00,0.93,0.00,3.67,0.00,0.40,1.00,1.00,115.00,26.00,0.00,75.00,0.00,14.00
2023,1,OH,PSA Airlines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",195.00,30.00,10.55,2.72,4.95,0.37,11.42,3.00,0.00,1726.00,672.00,146.00,230.00,19.00,659.00
2023,1,OH,PSA Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",4.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,47.00,47.00,0.00,0.00,0.00,0.00
2023,1,OH,PSA Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",1.00,1.00,0.41,0.00,0.08,0.00,0.51,0.00,0.00,484.00,199.00,0.00,37.00,0.00,248.00
2023,1,OH,PSA Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",206.00,35.00,7.01,0.87,6.77,0.00,20.35,3.00,0.00,2384.00,456.00,48.00,285.00,0.00,1595.00
2023,1,OH,PSA Airlines Inc.,PGV,"Greenville, NC: Pitt Greenville",21.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,1,OH,PSA Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",1330.00,166.00,40.67,5.30,71.18,0.31,48.54,20.00,2.00,15308.00,5092.00,673.00,3408.00,14.00,6121.00
2023,1,OH,PSA Airlines Inc.,PIA,"Peoria, IL: General Downing - Peoria International",61.00,12.00,1.95,0.00,7.85,0.00,2.20,1.00,0.00,446.00,100.00,0.00,181.00,0.00,165.00
2023,1,OH,PSA Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,1,OH,PSA Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",157.00,28.00,10.27,1.20,9.38,0.00,7.15,5.00,4.00,2639.00,1076.00,786.00,334.00,0.00,443.00
2023,1,OH,PSA Airlines Inc.,PVD,"Providence, RI: Rhode Island Tf Green International",175.00,16.00,6.43,0.65,3.88,0.00,5.04,6.00,1.00,1093.00,411.00,20.00,108.00,0.00,554.00
2023,1,OH,PSA Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",53.00,3.00,2.00,0.00,1.00,0.00,0.00,1.00,0.00,188.00,86.00,0.00,102.00,0.00,0.00
2023,1,OH,PSA Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",129.00,20.00,4.89,0.12,2.96,0.00,12.03,2.00,0.00,1595.00,288.00,2.00,249.00,0.00,1056.00
2023,1,OH,PSA Airlines Inc.,RIC,"Richmond, VA: Richmond International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,1,OH,PSA Airlines Inc.,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",123.00,15.00,6.07,0.00,2.73,0.42,5.78,1.00,0.00,635.00,218.00,0.00,127.00,9.00,281.00
2023,1,OH,PSA Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",136.00,18.00,6.55,0.82,5.75,0.00,4.88,0.00,1.00,1207.00,475.00,81.00,216.00,0.00,435.00
2023,1,OH,PSA Airlines Inc.,SBN,"South Bend, IN: South Bend International",88.00,11.00,3.56,1.00,4.32,0.00,2.12,1.00,0.00,526.00,93.00,26.00,190.00,0.00,217.00
2023,1,OH,PSA Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",96.00,13.00,4.27,0.43,4.55,0.00,3.75,3.00,1.00,787.00,274.00,26.00,158.00,0.00,329.00
2023,1,OH,PSA Airlines Inc.,SHV,"Shreveport, LA: Shreveport Regional",61.00,11.00,2.08,0.02,5.60,0.00,3.30,0.00,0.00,528.00,72.00,2.00,133.00,0.00,321.00
2023,1,OH,PSA Airlines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",8.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,150.00,0.00,0.00,150.00,0.00,0.00
2023,1,OH,PSA Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",48.00,3.00,0.03,0.83,0.17,0.00,1.97,1.00,0.00,183.00,4.00,30.00,6.00,0.00,143.00
2023,1,OH,PSA Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",51.00,4.00,2.63,0.00,1.00,0.00,0.38,1.00,0.00,114.00,85.00,0.00,23.00,0.00,6.00
2023,1,OH,PSA Airlines Inc.,TLH,"Tallahassee, FL: Tallahassee International",123.00,19.00,6.82,1.41,4.88,0.00,5.88,1.00,1.00,1473.00,432.00,253.00,308.00,0.00,480.00
2023,1,OH,PSA Airlines Inc.,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",91.00,12.00,2.15,1.48,3.96,0.00,4.40,0.00,0.00,1174.00,112.00,592.00,162.00,0.00,308.00
2023,1,OH,PSA Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",62.00,12.00,2.89,1.00,4.36,0.00,3.75,0.00,0.00,523.00,107.00,28.00,101.00,0.00,287.00
2023,1,OH,PSA Airlines Inc.,TYS,"Knoxville, TN: McGhee Tyson",210.00,23.00,3.16,1.90,8.20,0.00,9.74,2.00,3.00,1846.00,107.00,266.00,431.00,0.00,1042.00
